id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,1,128,64,128,20,30,1,DLMT,18,512,256,1,0.22349788966455614,0.22351896747830102,3.1811305909588816e-05,1,0.22350842857142858,8
2,True,35,False,1,1,64,1,29,1,21,DLMT,4,128,1,2048,0.13604809189776054,0.13607207953081088,3.6202897617707996e-05,8,0.1360600857142857,1
3,True,35,False,32,128,1,1,30,1,17,DLMT,24,64,1,256,0.14177307237184641,0.14180847048529646,5.342395701998891e-05,1,0.14179077142857144,1
4,True,35,False,1,64,512,16,18,1,30,DLMT,21,2048,2048,256,0.2130630304866833,0.21324731237045957,0.000278124071564606,1,0.21315517142857143,1
5,True,35,False,32,64,256,512,7,28,1,DLMT,24,512,1,512,0.19632397045296263,0.1963406009756088,2.5099312942870004e-05,1,0.1963322857142857,1
6,True,35,False,1,32,1,256,7,30,1,DLMT,30,1,2048,256,0.2886378473861957,0.28868866689951866,7.669842347314024e-05,32,0.2886632571428572,1
7,True,35,False,1,16,16,32,15,1,2,DLMT,25,512,2048,512,0.24357875802319862,0.24375112769108714,0.00026014577702919477,32,0.24366494285714288,1
8,True,35,False,32,512,256,1,12,1,30,DLMT,30,128,256,2048,0.18923068213904864,0.1895185178609513,0.0004344108128093916,1,0.18937459999999998,1
9,True,35,False,1,1,128,128,1,30,29,DLMT,3,1024,2048,1024,0.1936512679458657,0.19428038919699145,0.0009494897723278016,1,0.19396582857142858,1
10,True,35,False,1,128,128,1,30,1,8,DLMT,28,1024,256,1024,0.1423550698921076,0.1424428158221781,0.0001324289443668633,1,0.14239894285714286,32
11,True,35,False,32,16,128,1,1,25,30,DLMT,19,256,2048,1,0.20427280490111874,0.20431462367030986,6.311421457669111e-05,1,0.2042937142857143,1
12,True,35,False,1,64,256,32,1,21,20,DLMT,14,1,1,512,0.12407524734337126,0.12415715265662873,0.000123614099981699,8,0.1241162,1
13,True,35,False,1,16,16,512,1,7,30,DLMT,21,1,1,256,0.2615587870694893,0.26158595578765353,4.1003892299070434e-05,1,0.2615723714285714,32
14,True,35,False,1,128,512,16,28,24,1,DLMT,24,512,1024,2048,0.33792898905604685,0.3383839252296673,0.0006866041214497859,32,0.3381564571428571,1
15,True,35,False,1,1,64,1,29,30,1,DLMT,20,512,512,512,0.1919044957539461,0.1919516185317682,7.111919285141533e-05,1,0.19192805714285716,32
16,True,35,False,1,64,64,512,19,29,1,DLMT,7,1,2048,512,0.19388833442198253,0.1939181798637317,4.5043688542911837e-05,1,0.1939032571428571,32
17,True,35,False,1,512,16,16,1,30,14,DLMT,3,512,1024,2048,0.13354208219744695,0.1336712320882673,0.00019491711687017027,1,0.13360665714285713,1
18,True,35,False,8,256,32,128,4,1,30,DLMT,1,1024,128,256,0.28574237967092614,0.28591236318621666,0.00025654451974704904,1,0.2858273714285714,8
19,True,35,False,32,32,16,16,5,1,16,DLMT,10,1024,2048,1,0.14838365682333657,0.14841548603380625,4.80376552980133e-05,1,0.1483995714285714,1
20,True,35,False,32,256,512,128,7,14,1,DLMT,19,256,1024,2048,0.2099833984609156,0.21000540153908445,3.3207744363541436e-05,1,0.20999440000000003,1
21,True,35,False,8,64,1,256,1,5,27,DLMT,14,256,1024,2048,0.15957822574977762,0.1596701171073652,0.00013868535522939065,1,0.1596241714285714,1
22,True,35,False,32,32,512,1,20,1,20,DLMT,1,64,2048,2048,0.25760334791107,0.25768705208892995,0.00012632900356947791,1,0.25764519999999996,1
23,True,35,False,32,16,64,1,1,25,20,DLMT,21,256,256,2048,0.24576513095040903,0.24583789762101949,0.00010982177026660095,1,0.24580151428571426,1
24,True,35,False,1,256,1,16,22,1,22,DLMT,12,2048,256,512,0.14111369930845977,0.1411483006915402,5.222150624298262e-05,8,0.14113099999999998,1
25,True,35,False,1,512,512,128,1,23,16,DLMT,26,256,1,1,0.14747602812225563,0.14753505759203012,8.908915048811249e-05,1,0.14750554285714287,32
26,True,35,False,1,64,1,1,1,29,30,DLMT,12,2048,64,256,0.2811271798228734,0.2812412773199836,0.00017219956623709857,32,0.2811842285714285,1
27,True,35,False,1,512,128,64,7,1,24,DLMT,17,2048,256,1,0.27546410833078555,0.27566703452635727,0.000306262659046987,32,0.2755655714285714,1
28,True,35,False,1,64,1,512,29,18,1,DLMT,29,2048,64,1,0.21713544105524804,0.2171551875161806,2.98019859631336e-05,1,0.21714531428571432,8
29,True,35,False,8,512,128,32,30,23,1,DLMT,5,2048,2048,1024,0.2229797926267375,0.2231179216589767,0.00020846872226611149,1,0.2230488571428571,1
30,True,35,False,8,512,1,16,24,23,1,DLMT,20,256,2048,1,0.12097575680936654,0.12102327176206201,7.171107562536612e-05,8,0.12099951428571427,1
31,True,35,False,1,512,512,32,1,16,16,DLMT,19,2048,2048,512,0.13379682587034175,0.13383060270108676,5.097706567163171e-05,1,0.13381371428571426,1
32,True,35,False,1,512,16,64,1,29,1,DLMT,28,2048,2048,2048,0.22851627035798722,0.22855395821344138,5.687970837205087e-05,1,0.2285351142857143,32
