id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,1,128,16,128,19,1,29,SIMA,26,1024,1024,256,0.19126450200741546,0.1914280122782988,0.0002467748937053059,1,0.19134625714285713,1
2,True,35,False,8,16,32,64,1,27,25,SIMA,26,64,2048,128,0.22160829609192434,0.22178501819379004,0.0002667146086156136,1,0.2216966571428572,8
3,True,35,False,8,256,256,128,21,1,2,SIMA,28,512,1024,1,0.23781842361537317,0.2379354049560554,0.00017655195454330656,1,0.23787691428571428,1
4,True,35,False,8,1,256,32,1,1,18,SIMA,30,128,1024,256,0.13995030191178892,0.13999809808821106,7.213550740496249e-05,1,0.1399742,1
5,True,35,False,32,128,32,1,19,1,2,SIMA,27,512,1024,2048,0.24397916466209102,0.24401597819505189,5.5560153097743145e-05,1,0.24399757142857145,1
6,True,35,False,1,64,256,256,1,14,14,SIMA,12,256,1024,2048,0.14396714965359006,0.14400250748926705,5.336316852569897e-05,1,0.14398482857142855,8
7,True,35,False,1,512,256,1,30,12,1,SIMA,25,128,256,512,0.22116350031523657,0.22119061397047773,4.0920789586810785e-05,1,0.22117705714285715,8
8,True,35,False,1,128,16,512,15,1,14,SIMA,13,1024,1024,1,0.12053842936153536,0.1205721992098932,5.0966527631136813e-05,1,0.12055531428571428,8
9,True,35,False,1,256,16,64,2,17,1,SIMA,26,128,1024,512,0.3154883396286798,0.3158616603713202,0.000563427521007426,32,0.315675,1
10,True,35,False,1,32,64,16,1,22,26,SIMA,1,256,1024,1024,0.1812702623247164,0.181431909103855,0.00024396245278187137,1,0.1813510857142857,8
11,True,35,False,1,128,256,32,1,2,12,SIMA,16,64,1,128,0.27242507405743877,0.2726093259425614,0.00027807879664378926,32,0.27251720000000007,1
12,True,35,False,1,256,128,32,2,1,11,SIMA,15,1,1,256,0.11978563785804885,0.119812704999094,4.085058888492186e-05,8,0.11979917142857142,8
13,True,35,False,1,128,64,64,2,1,10,SIMA,15,1,1,128,0.2721915325569516,0.27243132458590547,0.0003619017456014672,32,0.27231142857142854,1
14,True,35,False,1,128,64,16,1,2,12,SIMA,14,1,1,512,0.1478179870611121,0.1480142415103165,0.00029619344754289965,1,0.1479161142857143,32
15,True,35,False,8,512,256,16,3,1,12,SIMA,15,64,1,512,0.13484836317361207,0.1349172939692451,0.00010403254592792165,1,0.13488282857142858,1
16,True,35,False,1,256,64,16,2,1,12,SIMA,15,64,1,256,0.13814203795920285,0.13817047632651144,4.292008711024339e-05,8,0.13815625714285715,1
17,True,35,False,1,128,256,64,1,2,10,SIMA,14,64,1,128,0.26318948917239676,0.26328348225617465,0.00014185734714415222,32,0.2632364857142857,1
18,True,35,False,1,256,256,32,1,1,11,SIMA,15,1,1,256,0.1401410507348226,0.14021849212232032,0.00011687700145617902,1,0.14017977142857146,32
19,True,35,False,8,128,64,32,2,1,10,SIMA,16,64,64,512,0.14732238391803545,0.14734818751053594,3.894360129254535e-05,1,0.1473352857142857,1
20,True,35,False,1,128,128,64,2,1,10,SIMA,15,1,1,128,0.11976747524069857,0.11989606761644427,0.00019407569741348464,8,0.11983177142857142,8
21,True,35,False,1,128,256,64,2,1,10,SIMA,16,1,1,128,0.11971616772014694,0.11980320370842447,0.0001313574776660071,8,0.1197596857142857,8
22,True,35,False,1,256,512,32,2,1,11,SIMA,16,1,1,256,0.13218671174401395,0.13221363111312892,4.0627566794894245e-05,8,0.13220017142857143,1
23,True,35,False,1,64,512,64,1,2,11,SIMA,16,64,1,256,0.12458763308910371,0.12464288119661056,8.338219846231113e-05,8,0.12461525714285714,1
24,True,35,False,1,128,512,32,2,1,9,SIMA,17,64,1,256,0.11988736646879329,0.11990920495977812,3.295934415832554e-05,1,0.11989828571428571,8
25,True,35,False,1,128,512,64,1,1,9,SIMA,17,64,1,256,0.13574061946174654,0.1357695519668249,4.366585552551996e-05,8,0.1357550857142857,1
26,True,35,False,1,128,512,128,3,1,9,SIMA,17,1,1,256,0.11703830339479826,0.11714609660520178,0.00016268493652280396,8,0.11709220000000002,8
27,True,35,False,8,128,256,64,2,1,9,SIMA,17,64,1,128,0.12911531469286713,0.12913748530713282,3.346059516164251e-05,1,0.12912639999999997,1
28,True,35,False,1,64,512,128,4,1,9,SIMA,16,1,1,512,0.12209007106762441,0.1222130146466613,0.00018555035402162705,1,0.12215154285714286,32
29,True,35,False,1,128,512,128,2,1,8,SIMA,17,1,1,256,0.11646001181418726,0.11648615961438417,3.946309047963749e-05,1,0.11647308571428572,8
30,True,35,False,8,64,512,64,1,1,9,SIMA,16,1,1,512,0.11322907455455426,0.11325321115973146,3.642773108274486e-05,1,0.11324114285714286,8
31,True,35,False,1,64,512,128,1,1,10,SIMA,17,1,1,1024,0.12188125926473882,0.1219137693066898,4.906518779196898e-05,8,0.12189751428571431,8
32,True,35,False,8,32,256,128,1,1,10,SIMA,15,1,1,256,0.14177650738547434,0.1418088640430971,4.883369529247741e-05,1,0.14179268571428572,1
33,True,35,False,32,128,256,128,1,2,10,SIMA,16,1,1,256,0.14217455148173308,0.1422123628039812,5.706604837862202e-05,1,0.14219345714285714,1
34,True,35,False,8,64,512,64,1,2,8,SIMA,16,1,1,256,0.11517474434245203,0.11525394137183367,0.00011952667194447643,1,0.11521434285714285,1
35,True,35,False,8,128,256,32,1,2,8,SIMA,17,1,1,1024,0.11648788072665026,0.11651349070192113,3.8651388020592e-05,1,0.11650068571428569,1
36,True,35,False,1,128,256,64,1,2,8,SIMA,17,1,1,512,0.12415094287181641,0.12417717141389784,3.958494869600521e-05,8,0.12416405714285712,1
37,True,35,False,1,64,256,64,2,1,9,SIMA,15,1,1,1024,0.11946702433814242,0.11949211851900042,3.787293471165769e-05,8,0.11947957142857142,8
38,True,35,False,8,128,512,64,1,1,9,SIMA,17,64,1,256,0.12560318664824827,0.12574835620889463,0.0002190945113369115,8,0.12567577142857145,1
39,True,35,False,1,64,256,32,1,1,9,SIMA,16,64,1,256,0.12342184549844672,0.12345301164441043,4.7036937287494995e-05,1,0.12343742857142857,8
40,True,35,False,1,32,256,32,1,1,8,SIMA,16,64,1,512,0.13521089000349537,0.1355350528536475,0.0004892368684690345,1,0.13537297142857144,1
41,True,35,False,1,128,512,32,1,1,9,SIMA,15,64,1,256,0.13893445024725506,0.13911960689560207,0.0002794442940361955,1,0.13902702857142857,1
42,True,35,False,1,64,512,64,2,1,9,SIMA,16,1,1,256,0.11849176700813531,0.11858217584900753,0.0001364478939196288,1,0.11853697142857142,8
43,True,35,False,8,64,512,64,1,1,10,SIMA,17,1,1,1024,0.12546112909149829,0.12547881376564454,2.6690271865324846e-05,8,0.12546997142857141,1
44,True,35,False,32,128,256,32,1,1,10,SIMA,17,64,1,512,0.16218236314243714,0.1622166082861343,5.168385845203366e-05,1,0.16219948571428572,1
45,True,35,False,1,128,512,128,1,1,10,SIMA,15,1,1,512,0.1516431882697129,0.15174698315885854,0.00015665054309851816,1,0.15169508571428572,1
46,True,35,False,1,32,512,64,1,1,10,SIMA,15,1,1,256,0.14188318501396957,0.14192652927174476,6.541653039545619e-05,1,0.14190485714285717,32
47,True,35,False,32,128,256,128,1,1,8,SIMA,16,1,1,512,0.14258174344345856,0.14270288512797005,0.0001828308775779348,1,0.1426423142857143,1
48,True,35,False,1,64,512,32,2,1,10,SIMA,15,1,1,512,0.1334035623776937,0.13343346619373483,4.5131788878205665e-05,1,0.13341851428571427,32
49,True,35,False,1,32,256,128,2,1,8,SIMA,17,1,1,512,0.11777621260889301,0.11781007310539268,5.110333668566168e-05,8,0.11779314285714285,8
50,True,35,False,32,32,256,32,1,1,10,SIMA,17,64,1,256,0.162406502720318,0.1624405829939677,5.143503134031889e-05,1,0.16242354285714286,1
51,True,35,False,8,128,512,128,1,2,10,SIMA,15,1,1,1024,0.11623450108138295,0.11625755606147417,3.4795308151929214e-05,1,0.11624602857142856,8
52,True,35,False,1,128,512,64,1,1,9,SIMA,15,1,1,256,0.12306380155742332,0.12310156987114808,5.7001138549317464e-05,8,0.1230826857142857,8
53,True,35,False,1,128,256,64,2,1,9,SIMA,16,1,1,256,0.1348105308986654,0.13486369767276324,8.024098398078186e-05,1,0.13483711428571432,1
