id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,True,1,1,1,1,1,1,1,SIMP,1,1,1,1,0.17777543418048408,0.17800610867665878,0.0003481412755694176,1,0.17789077142857143,1
2,True,35,False,1,512,1,1,1,1,1,SIMP,1,1,1,1,0.18062915978438351,0.18073226878704504,0.00015561538143376398,1,0.18068071428571428,1
3,True,35,False,1,1,512,1,1,1,1,SIMP,1,1,1,1,0.17188574822403013,0.17197790891882703,0.00013909184749947293,1,0.17193182857142858,1
4,True,35,False,1,1,1,512,1,1,1,SIMP,1,1,1,1,0.19409584582630213,0.19412735417369786,4.7553398556631346e-05,1,0.1941116,1
5,True,35,False,1,1,1,1,1,1,1,SIMP,1,1,1,2048,0.18004070338525752,0.18012083947188529,0.00012094392696364644,1,0.1800807714285714,1
6,True,35,False,1,1,1,1,1,1,1,SIMP,1,1,2048,1,0.17212565561370696,0.17216045867200735,5.2525880889947726e-05,1,0.17214305714285716,1
7,True,35,False,1,1,1,1,1,1,1,SIMP,1,2048,1,1,0.1924228400592617,0.19246910279788115,6.982119437300792e-05,1,0.19244597142857142,1
8,True,35,False,1,1,1,1,1,1,1,SIMP,30,1,1,1,0.1774059167136343,0.17765088328636577,0.00036971133140793516,1,0.17752840000000003,1
9,True,35,False,1,1,1,1,1,1,30,SIMP,1,1,1,1,0.17657867333243005,0.17666658381042716,0.00013267728532351253,1,0.1766226285714286,1
10,True,35,False,1,1,1,1,1,30,1,SIMP,1,1,1,1,0.17040696977232353,0.17043131594196217,3.67440124235168e-05,1,0.17041914285714285,1
11,True,35,False,1,1,1,1,30,1,1,SIMP,1,1,1,1,0.16444959435856002,0.16459566278429713,0.00022045110707874643,1,0.16452262857142858,1
12,True,35,False,1,1,1,1,1,1,1,SIMP,1,1,1,1,0.2427729637202591,0.24293943627974088,0.00025124567373673994,32,0.2428562,1
13,False,1,False,1,1,1,1,1,1,1,SIMP,1,1,1,1,inf,inf,inf,1,inf,32
14,False,1,False,32,1,1,1,1,1,1,SIMP,1,1,1,1,inf,inf,inf,1,inf,1
15,True,35,False,1,1,1,1,15,16,1,SIMP,1,1,1,1,0.16484087913769607,0.1648693494337325,4.296827496026821e-05,1,0.16485511428571428,1
16,True,35,False,1,1,64,1,15,1,1,SIMP,1,1,1,1,0.3912270564691738,0.39125568638796915,4.320918269752385e-05,1,0.39124137142857146,1
